1570934393,0,0,1,"C7,C3,C9,C2;S2,S3,S4,S5;SA,S6,S10,S7;C8,C4,D8,C5;DA,S9,DK,S8;D6,DQ,D10,SJ;D5,DJ,D4,SQ;D3,D9,CQ,SK;D2,CK,C6,D7;H3,H6,H5,H2;H10,HA,CA,C10;H7,H8,HJ,H4;HQ,CJ,H9,HK"
1570934393,0,0,1,"C4,C5,C3,C2;S2,S3,S4,S5;S9,S6,S10,SK;C6,C8,CQ,C7;D9,DK,S8,S7;DA,D8,DQ,SJ;D6,D4,D10,SQ;D5,C9,D7,SA;CK,H10,D2,C10;H8,HK,CJ,CA;H4,H7,HA,H2;HQ,H6,HJ,D3;H3,H5,H9,DJ"
1570934393,0,13,1,"C6,C3,C4,C2;S4,S5,S3,S2;S7,SQ,S6,S8;CJ,CK,CQ,CA;D2,D9,D4,D3;S9,D8,SJ,S10;DA,SA,D7,SK;D6,C7,C8,C5;DQ,D5,DJ,D10;HA,C9,HK,C10;H9,H8,HJ,DK;H5,H7,H3,H10;H4,H6,H2,HQ"
1570934393,0,13,1,"CQ,C5,C4,C2;S5,S8,S3,S2;S9,S6,DQ,S10;S7,S4,DJ,SJ;SA,SK,D8,SQ;DA,C6,C8,C3;CK,D7,C7,C9;D2,D3,D6,D4;DK,D5,HQ,C10;H9,HA,HJ,CJ;H7,HK,H5,CA;H6,H10,H3,D9;H4,H8,H2,D10"
1570934393,0,26,1,"C8,C6,C3,C2;S9,S4,S8,SJ;C10,C5,C9,CJ;DK,D8,D4,D2;S10,S2,DQ,S3;S5,D10,S7,SQ;DA,D7,C7,C4;D9,SK,D6,S6;D5,SA,CA,DJ;H3,H2,H6,H4;HA,D3,HK,CQ;H8,HJ,H10,CK;H5,H9,H7,HQ"
1570934393,0,0,1,"C3,CJ,C4,C2;S7,S4,S6,S2;S5,SJ,S10,SK;C9,C7,DK,C10;CQ,C6,DQ,CK;C8,C5,D6,CA;D7,D5,D4,D8;SQ,DJ,D3,D9;S3,DA,S9,S8;H4,H3,H2,H5;H10,H8,H9,H6;D2,D10,HJ,SA;HA,HK,H7,HQ"
1570934393,0,26,1,"C3,C7,C4,C2;S2,S4,S5,S3;S8,SJ,S7,S6;C5,C8,DJ,C6;SK,DQ,S10,S9;D10,DK,SA,SQ;D6,C9,CQ,C10;CJ,D4,CA,CK;D8,D5,D3,D9;H2,H6,H5,H3;D2,HQ,D7,DA;H8,H4,H7,H9;H10,HJ,HK,HA"
1570934393,0,20,1,"C6,C4,C3,C2;S5,S4,S7,S8;SJ,S6,SK,SA;C5,CA,C7,C8;S3,DK,S2,S9;DA,D4,DQ,S10;D10,CQ,DJ,SQ;D3,C10,D7,D2;D9,C9,HJ,CJ;D8,D5,H9,CK;H8,H2,H4,H3;HA,H6,HQ,D6;HK,H5,H7,H10"
1570934393,0,0,1,"C4,C3,C7,C2;S5,S8,S4,S6;S3,S7,S10,S9;SJ,S2,DA,SQ;CQ,CJ,CA,CK;D5,D6,D2,D7;D9,D4,DJ,DQ;D8,D3,D10,DK;H6,H10,H2,H3;C9,HK,HA,SK;C8,H7,HJ,SA;C5,H5,H9,C6;HQ,H4,H8,C10"
